global_project_id,report_date,project_name_clean,project_status,sector_clean,agency_clean,annual_outlay,approval_gt_doc_orig,cost_anticipated,cost_escalation_rate_clean,cost_original,cost_overrun_amount_calc,cost_overrun_percent_clean,cost_revised,delay_reason_missing,elapsed_schedule_ratio_clean,expenditure_cumulative,expenditure_ratio,has_clearance_issue,has_land_acquisition_issue,is_ahead_of_schedule,is_revised,month_gap_prev,physical_progress_clean,prev_progress,progress_isna,progress_velocity_clean,project_age_months,project_size_ord,remaining_schedule_months,schedule_slippage_clean,state_clean,time_overrun_months_calc,total_planned_duration_months,time_overrun_prediction,time_overrun_probability,cost_overrun_prediction,cost_overrun_probability,risk_class_prediction,risk_class_probability,risk_class_0_probability,risk_class_1_probability,risk_class_2_probability
8807e8c167b1466f,2024-04-30,KAZIPET-VIJAYAWADA 3RD LINE WITH ELECTRIFICATION,Ongoing,General,Unknown Agency,,0,958.0,1.8768768768768769,333.0,625.0,187.68768768768768,,1,,,,False,False,0,0,,,,1,0.0,,2,11.0,0.0,Unknown State,95.0,,1,0.4681260837368391,0,0.4544297321789268,2,0.5343706440618204,0.2418327913916149,0.2237965645465645,0.5343706440618204
88587ae6c6b5210c,2024-04-30,Ltd.),Ongoing,General,Unknown Agency,,0,1.0,-0.995963835970294,247.76,-246.76,-99.5963835970294,,1,,,,False,False,0,0,,,,1,0.0,,1,-21.0,0.0,Unknown State,6.0,,1,0.5312844062444716,1,0.8749013816999717,2,0.9182794289044292,0.0312454212454212,0.0504751498501498,0.9182794289044292
8861e5075c4441c1,2024-04-30,KM.113.900 TO 154.479 (MALLEPALLY - HALIYA SECT,Ongoing,General,Unknown Agency,,0,162.56,10.0,3.0,159.56,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,-14.0,0.0,Unknown State,59.0,,1,0.4941099560086395,1,0.6668042467908957,2,0.7078307876763759,0.2638117462602756,0.0283574660633484,0.7078307876763759
888f092aebede32b,2024-04-30,NH-44 NEAR VILLAGE SHAMGARH (DESIGN,Ongoing,General,Unknown Agency,,0,648.75,10.0,5.0,643.75,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,16.0,0.0,Unknown State,27.0,,1,0.5058065632649893,0,0.4277917796394317,2,0.5000476467976468,0.4196875069375068,0.0802648462648462,0.5000476467976468
8895c5b0af3acc35,2024-04-30,RAMNA - SINGRAULI DOUBLING,Ongoing,General,Unknown Agency,,0,983.62,10.0,6.0,977.62,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,5.0,0.0,Unknown State,63.0,,1,0.4886720100640615,0,0.430224057088413,0,0.4844241591741592,0.4844241591741592,0.1031244327567857,0.4124514080690552
88a24611ba5700a1,2024-04-30,EPR PUNDI OCP,Ongoing,General,Unknown Agency,,0,6.0,-0.76,25.0,-19.0,-76.0,,1,,,,False,False,0,0,,,,1,0.0,,1,35.0,0.0,Unknown State,76.0,,0,0.4440341325353976,1,0.8957771210470955,2,0.9600529886779888,0.0186571067821067,0.0212899045399045,0.9600529886779888
88ccd23e0433d662,2024-04-30,I,Ongoing,General,Unknown Agency,,0,2.0,1.0,1.0,1.0,100.0,,1,,,,False,False,0,0,,,,1,0.0,,1,2.0,0.0,Unknown State,90.0,,1,0.4709282981101315,1,0.8695964893283363,2,0.8908769702519702,0.0871395132645132,0.0219835164835164,0.8908769702519702
88d26f656108f294,2024-04-30,SCIENCES AT BIBINAGAR,Ongoing,General,Unknown Agency,,0,42.99,-0.2835,60.0,-17.009999999999998,-28.35,,1,,,,False,False,0,0,,,,1,0.0,,1,6.0,0.0,Unknown State,89.0,,1,0.4685515848744038,1,0.8720595910588668,2,0.8606891025641022,0.0820093101343101,0.0573015873015873,0.8606891025641022
88e952eed46b2014,2024-04-30,PROJECT,Ongoing,General,Unknown Agency,,0,456.0,0.0,456.0,0.0,0.0,,1,,,,False,False,0,0,,,,1,0.0,,2,11.0,0.0,Unknown State,12.0,,1,0.5242402520590248,1,0.5141262820411314,2,0.7621785844874078,0.1736884896149601,0.0641329258976317,0.7621785844874078
890a2d9d3f4fce27,2024-04-30,FROM DESIGN KM 43+200 (AT MAHUWARI VI,Ongoing,General,Unknown Agency,,0,998.27,10.0,3.0,995.27,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,26.0,0.0,Unknown State,39.0,,1,0.4776810611333988,0,0.4223358051902658,2,0.541544968919969,0.369553737928738,0.0889012931512931,0.541544968919969
891ada58d84b4b81,2024-04-30,LENGTH 8.87 KM) AS REALIGNMENT OF BAKA,Ongoing,General,Unknown Agency,,0,152.05,10.0,6.0,146.05,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,8.0,0.0,Unknown State,18.0,,1,0.5270691063086141,1,0.6803770208784227,2,0.8105608835608834,0.1347984237984238,0.0546406926406926,0.8105608835608834
89245b067c8943fc,2024-04-30,TUKARAM MARG),Ongoing,General,Unknown Agency,,0,405.0,10.0,34.0,371.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,2.0,0.0,Unknown State,75.0,,1,0.4669142483561034,1,0.5010621681527876,2,0.5889817143640673,0.3384369364295834,0.0725813492063492,0.5889817143640673
89457ca62e9e9156,2024-04-30,.000 TO KM 8.520 OF NH 235 IN THE STATE OF UTTAR,Ongoing,General,Unknown Agency,,0,2024.0,10.0,150.0,1874.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,-1.0,0.0,Unknown State,31.0,,1,0.5108846558540303,0,0.2820056468116033,0,0.5008226079476079,0.5008226079476079,0.2317152014652014,0.2674621905871905
89612e9b0d6e1f38,2024-04-30,SCHEME XXV,Ongoing,General,Unknown Agency,,0,1006.0,10.0,6.0,1000.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,5.0,0.0,Unknown State,39.0,,1,0.5107033699541388,0,0.3634434484454542,0,0.4692813020313022,0.4692813020313022,0.1116958613282142,0.4190228366404838
896697ab2fbdb436,2024-04-30,PIRPAINTI-JASIDIH,Ongoing,General,Unknown Agency,,0,243.0,8.303215926493108,26.12,216.88,830.3215926493108,,0,,,,False,False,0,0,,,,1,0.0,,2,47.0,0.0,Unknown State,179.0,,0,0.4321375520229401,1,0.6294215785804884,2,0.6378725963578905,0.3159756942404001,0.0461517094017094,0.6378725963578905
89a0525dbeb838fb,2024-04-30,.000 TO KM 41.400 OF NH-752D,Ongoing,General,Unknown Agency,,0,876.37,10.0,1.0,875.37,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,2.0,0.0,Unknown State,53.0,,1,0.4984037311161547,0,0.4343693947032905,2,0.5296414141414142,0.3500313297813297,0.120327256077256,0.5296414141414142
89aae7b4f8c742b5,2024-04-30,SECTION,Ongoing,General,Unknown Agency,,0,157.62,10.0,9.0,148.62,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,3.0,0.0,Unknown State,22.0,,1,0.525173582333035,1,0.6760727857657136,2,0.7411987571252275,0.2101707165383636,0.0486305263364086,0.7411987571252275
89ac268095fc8576,2024-04-30,CONFIGURATION OF SECTION FROM UND,Ongoing,General,Unknown Agency,,0,925.47,10.0,2.0,923.47,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,15.0,0.0,Unknown State,53.0,,1,0.4965561044550549,0,0.4377027280366238,2,0.5109639943389944,0.3950881618381617,0.0939478438228438,0.5109639943389944
89d01e0db1cedde6,2024-04-30,(MINISTRY OF ROAD TRANSPORT AND HIGHWAYS (STATE PWDs)),Ongoing,General,MINISTRY OF ROAD TRANSPORT AND HIGHWAYS (STATE PWDS,,0,32.0,2.309203722854188,9.67,22.33,230.9203722854188,,1,,,,False,False,1,0,,,,1,0.0,,1,-47.0,0.0,Unknown State,-40.0,,1,0.5974156999148548,1,0.8579238101500796,2,0.9021279327397748,0.0758409317290896,0.0220311355311355,0.9021279327397748
89f4ef1367921ec4,2024-04-30,KM.89.285 OF NH-731B ON EPC MODE,Ongoing,General,Unknown Agency,,0,640.18,10.0,3.0,637.18,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,21.0,0.0,Unknown State,46.0,,1,0.4847462718424472,0,0.4198061797047751,2,0.5618132006882007,0.3879678932178932,0.050218906093906,0.5618132006882007
8a1657ee85092cc6,2024-04-30,"REACTOR (BHAVINI, 500 MWE)",Ongoing,General,Unknown Agency,,0,2.0,1.0,1.0,1.0,100.0,,1,,,,False,False,0,0,48.0,,95.88,1,0.0,,1,8.0,110.0,500 MWE) -,255.0,,0,0.4240531082295136,1,0.8496127581965527,2,0.8782991608065137,0.0591641038699862,0.0625367353235,0.8782991608065137
8a180e4ca2cf7842,2024-04-30,NEW DELHI PACKAGE 2,Ongoing,General,Unknown Agency,,0,8379.62,10.0,5.0,8374.62,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,5.0,0.0,Unknown State,64.0,,1,0.4914064807231428,0,0.2973278465914303,0,0.4537214590964591,0.4537214590964591,0.1935587484411013,0.3527197924624395
8a5893594a24ab9d,2024-04-30,REBUILDING OF COKE OVEN BATTERY NO.4 OF DURGAPUR STEEL PLANT,Ongoing,General,Unknown Agency,,0,2.0,1.0,1.0,1.0,100.0,,1,,,,False,False,0,0,,,,1,0.0,,1,32.0,0.0,Unknown State,37.0,,1,0.4891571331927689,1,0.8695964893283363,2,0.9454540239172587,0.0505075145442792,0.0040384615384615,0.9454540239172587
8a726002580ff128,2024-04-30,"GRASS ROOT POL TERMINAL AT VALLUR, CHENNAI",Ongoing,General,Unknown Agency,,0,11.0,0.0,11.0,0.0,0.0,,1,,,,False,False,0,0,,,,1,0.0,,1,8.0,0.0,CHENNAI -,1.0,,1,0.5378462645067664,1,0.9087822995568702,2,0.9566926406926406,0.0082820512820512,0.035025308025308,0.9566926406926406
8a8fed5d328dccde,2024-04-30,(DESIGN LENGTH – 14,Ongoing,General,Unknown Agency,,0,187.8,-0.4797783933518005,361.0,-173.2,-47.97783933518005,,1,,,,False,False,0,0,,,,1,0.0,,2,8.0,0.0,Unknown State,81.0,,1,0.4689773881973478,1,0.7356340501104913,2,0.8221113004642416,0.053635462576639,0.1242532369591193,0.8221113004642416
8abd0bdc2d433ab7,2024-04-30,DISTRICT TO ADHELAI VILLAG,Ongoing,General,Unknown Agency,,0,8.0,-0.6666666666666665,24.0,-16.0,-66.66666666666666,,1,,,,False,False,0,0,,,,1,0.0,,1,4.0,0.0,Unknown State,0.0,,1,0.5380807658552167,1,0.8858292409449351,2,0.9507948717948718,0.0314821428571428,0.0177229853479853,0.9507948717948718
8ae320ffe18baefc,2024-04-30,KIRU HYDRO ELECTRIC PROJECT,Ongoing,General,Unknown Agency,,0,12.0,3.0,3.0,9.0,300.0,,1,,,,False,False,0,0,,,,1,0.0,,1,29.0,0.0,Unknown State,30.0,,1,0.4906365541202033,1,0.8572673408907177,2,0.8967850950219368,0.0879265821897401,0.0152883227883227,0.8967850950219368
8aec2be3485c9b14,2024-04-30,PATNA METRO RAIL CORPORATION LIMITED,Ongoing,General,Unknown Agency,,0,11076.48,0.0,11076.48,0.0,0.0,,1,,,,False,False,0,0,,,,1,0.0,,3,5.0,0.0,Unknown State,6.0,,1,0.5453971040953305,0,0.4306653844284833,2,0.5731622132130445,0.2869954172000207,0.1398423695869347,0.5731622132130445
8b3cba34f9521a63,2024-04-30,ALLAHABAD DOUBLING,Ongoing,General,Unknown Agency,,0,108000.0,10.0,12.0,107988.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,8.0,0.0,Unknown State,108.0,,1,0.4674004367335556,0,0.2941420870521851,0,0.4406673742923743,0.4406673742923743,0.1853235791985792,0.3740090465090465
8b6138ece3cf09ac,2024-04-30,(BHADOHI) TO KM.73.134 (JAUNPUR),Ongoing,General,BHADOHI,,0,385.15,10.0,21.0,364.15,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,1.0,0.0,Unknown State,0.0,,1,0.5158656260148824,1,0.5593914772789195,2,0.627549574608398,0.3230018184429948,0.0494486069486069,0.627549574608398
8ba4a8b635b1d772,2024-04-30,GANESHPUR – DEHRADUN SECTION FROM KM.,Ongoing,General,Unknown Agency,,0,836.24,10.0,21.0,815.24,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,2.0,0.0,Unknown State,8.0,,1,0.5230996809919691,0,0.462457412568484,0,0.5209483342744213,0.5209483342744213,0.1234533751272881,0.3555982905982905
8bb7e92a11a24eea,2024-04-30,SECTION OF NH752 G DESIGN CH: KM 64.0,Ongoing,General,Unknown Agency,,0,152.58,10.0,3.0,149.58,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,13.0,0.0,Unknown State,38.0,,1,0.5096166925461867,1,0.6801242736256755,2,0.8163879413070587,0.1420395478704302,0.0415725108225108,0.8163879413070587
8bc3efa8b8a0868e,2024-04-30,ALIGNMENT),Ongoing,General,Unknown Agency,,0,11.0,0.1,10.0,1.0,10.0,,1,,,,False,False,0,0,,,,1,0.0,,1,9.0,0.0,Unknown State,40.0,,1,0.5224719490325493,1,0.8537174041169752,2,0.9324986263736262,0.0332037545787545,0.034297619047619,0.9324986263736262
8beb6933baa2d9b5,2024-04-30,TEMAGAON],Ongoing,General,Unknown Agency,,0,87.78,-0.733830619485127,329.79,-242.01,-73.38306194851269,,1,,,,False,False,0,0,,,,1,0.0,,1,1.0,0.0,Unknown State,1.0,,1,0.526682472463119,1,0.8830775397850706,2,0.8687420030949441,0.0392536124006712,0.0920043845043845,0.8687420030949441
8c20cf722e8477b1,2024-04-30,FROM KM 26.150 TO 41.161 OF NH-214(NH216)(KAKINAD,Ongoing,General,Unknown Agency,,0,8.0,-0.9959100204498976,1956.0,-1948.0,-99.59100204498978,,1,,,,False,False,0,0,,,,1,0.0,,1,-10.0,0.0,Unknown State,34.0,,1,0.5212639028228285,1,0.8786524833144153,2,0.8809822261072262,0.0645090742590742,0.0545086996336996,0.8809822261072262
8c414442dde041ef,2024-04-30,(PACKAGE-IV) IN THE ST,Ongoing,General,PACKAGE-IV,,0,525.68,10.0,11.0,514.68,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,0.0,0.0,Unknown State,41.0,,1,0.4961167218525697,0,0.4643441493223952,2,0.5001138262322471,0.4333554296580613,0.0665307441096914,0.5001138262322471
8c55640fa597e88b,2024-04-30,HIGHWAYS AUTHORITY OF INDIA),Ongoing,General,Unknown Agency,,0,161.0,2.375262054507337,47.7,113.3,237.52620545073376,,1,,,,False,False,1,0,,,,1,0.0,,2,-37.0,0.0,Unknown State,-20.0,,1,0.5996644722603242,1,0.706044791999551,2,0.8145085470085468,0.1379221889221889,0.047569264069264,0.8145085470085468
8c84df07849b2e72,2024-04-30,BHUJ-NALIYA(GC) WITH EXTENSION FROM NALIYA TO VAYOR  (WR),Ongoing,General,Indian Railways (GC),,0,46.0,0.0952380952380952,42.0,4.0,9.523809523809524,,1,,,,False,False,0,0,,,,1,0.0,,1,1.0,0.0,Unknown State,146.0,,1,0.4535440452905203,1,0.8495935172695164,2,0.8831472416472417,0.1078335275835275,0.0090192307692307,0.8831472416472417
8c9a7a1ec47b5fc8,2024-04-30,MODE IN THE STATE OF JHARKH,Ongoing,General,Unknown Agency,,0,10.0,0.0,10.0,0.0,0.0,,1,,,,False,False,0,0,,,,1,0.0,,1,6.0,0.0,Unknown State,0.0,,1,0.5398352884622579,1,0.8718082632341922,2,0.9375943101016628,0.0316232223658694,0.0307824675324675,0.9375943101016628
8ca521bd467d10fc,2024-04-30,MUSALMANA (AMBALA DISTRICT) TO SADOPUR,Ongoing,General,AMBALA DISTRICT,,0,524.54,-0.7405835806132542,2022.0,-1497.46,-74.05835806132542,,1,,,,False,False,0,0,,,,1,0.0,,2,13.0,0.0,Unknown State,0.0,,1,0.5288630969275308,1,0.6636356801999233,2,0.6908333365980422,0.1500600371850372,0.1591066262169203,0.6908333365980422
8cafc733140012be,2024-04-30,PAVED SHOULDERS CONFIGURATION FROM KM. 235.00,Ongoing,General,Unknown Agency,,0,12.0,-0.9844559585492229,772.0,-760.0,-98.44559585492227,,1,,,,False,False,0,0,,,,1,0.0,,1,-52.0,0.0,Unknown State,24.0,,1,0.5240598507956775,1,0.8867085662095323,2,0.9229501748251748,0.0250569985569985,0.0519928266178266,0.9229501748251748
8cbd9f2644578a69,2024-04-30,".500 TO 41.900, 84.300 TO 88.20",Ongoing,General,Unknown Agency,,0,574.0,10.0,6.0,568.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,7.0,0.0,84.300 TO 88.20 -,41.0,,1,0.5080260629218942,0,0.4576088544509798,2,0.4617649833826304,0.1382755161505161,0.3999595004668534,0.4617649833826304
8cbf83068b9cbaa9,2024-04-30,WADSA-GADHCHIROLI NEW LINE (52.36 KM),Ongoing,General,Unknown Agency,,0,43.0,3.3,10.0,33.0,330.0,,1,,,,False,False,0,0,,,,1,0.0,,1,32.0,0.0,Unknown State,26.0,,1,0.4925180637463051,1,0.8640812477851317,2,0.904677050288892,0.0771179602561181,0.0182049894549894,0.904677050288892
8cd50c3b3e653966,2024-04-30,OF EXISTING STRETCH BETWEEN L,Ongoing,General,Unknown Agency,,0,8.0,7.0,1.0,7.0,700.0,,1,,,,False,False,0,0,,,,1,0.0,,1,6.0,0.0,Unknown State,14.0,,1,0.5397187583948004,1,0.8327686905890367,2,0.8563855131796307,0.0757640872199695,0.0678503996003996,0.8563855131796307
8ceded039ea04ed3,2024-04-30,"BIHARSHARIF,",Ongoing,General,Unknown Agency,,0,372.14,10.0,4.0,368.14,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,8.0,0.0,-,248.0,,1,0.459522449587293,1,0.5236019585129711,2,0.6389480160362513,0.1230387888255535,0.2380131951381951,0.6389480160362513
8cf7e7a5853a6f69,2024-04-30,SIX LANING OF BIHAR - JHARKHAND BORDER (CHORDAHA) TO GORHAR SECTION,Ongoing,General,CHORDAHA,,0,12.0,0.0,12.0,0.0,0.0,,1,,,,False,False,0,0,,,,1,0.0,,1,8.0,0.0,Unknown State,0.0,,1,0.5312615157835116,1,0.8742008466283626,2,0.9330536840610368,0.0579270851697322,0.0090192307692307,0.9330536840610368
8cf8e1a54ced06fa,2024-04-30,KM.106.00 TO 153.00 OF NH-218 BIJAP,Ongoing,General,Unknown Agency,,0,64.535,10.0,2.0,62.535,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,1,0.0,0.0,Unknown State,49.0,,1,0.5168252740737335,1,0.8292080431380262,2,0.8564765887707062,0.1128794718353541,0.0306439393939393,0.8564765887707062
8d3bd1c0493bcf33,2024-04-30,OF CRPF AT LODHI ROAD NEW DELHI,Ongoing,General,Unknown Agency,,0,1219.21,10.0,10.0,1209.21,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,13.0,0.0,Unknown State,139.0,,1,0.4655353909782496,0,0.2907857156970985,0,0.4922119685869686,0.4922119685869686,0.1164271006771006,0.3913609307359306
8d5f557df3732391,2024-04-30,(AJ/DRGB-PACKAGE-7),Ongoing,General,Unknown Agency,,0,10.0,-0.8360655737704918,61.0,-51.0,-83.60655737704919,,1,,,,False,False,0,0,,,,1,0.0,,1,1.0,0.0,Unknown State,55.0,,1,0.5049934535102985,1,0.875897647560892,2,0.9521182844932846,0.0162857142857142,0.0315960012210012,0.9521182844932846
8da09988ce036b0d,2024-04-30,NH20,Ongoing,General,Unknown Agency,,0,2.0,1.0,1.0,1.0,100.0,,1,,,,False,False,0,0,,,,1,0.0,,1,8.0,0.0,Unknown State,51.0,,1,0.5145332676894434,1,0.8695964893283363,2,0.9108726412476412,0.058389763014763,0.0307375957375957,0.9108726412476412
8df46c9a881b9dad,2024-04-30,NADIAD-PETLAD (37.26 KM),Ongoing,General,Unknown Agency,,0,844.1,10.0,4.0,840.1,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,20.0,0.0,Unknown State,176.0,,0,0.4465883960073549,0,0.4522890986498651,2,0.5489552947052948,0.4002007992007991,0.0508439060939061,0.5489552947052948
8df9a281650da5bb,2024-04-30,(RAIL VIKAS NIGAM LTD.),Ongoing,General,RAIL VIKAS NIGAM LTD.,,0,3.0,-0.9983011687958684,1765.92,-1762.92,-99.83011687958684,,1,,,,False,False,1,0,,,,1,0.0,,1,-25.0,0.0,Unknown State,-12.0,,1,0.5976480821856602,1,0.8233154872347415,2,0.8336032905003493,0.1174991209770621,0.0488975885225885,0.8336032905003493
8dfb2a01c481ca2b,2024-04-30,TO KM.55.610 (DESIGN KM. 0.000 T,Ongoing,General,Unknown Agency,,0,1156.72,10.0,1.0,1155.72,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,22.0,0.0,Unknown State,49.0,,1,0.4901001045992983,0,0.297919322788462,2,0.5582918192918194,0.3651369741369741,0.0765712065712065,0.5582918192918194
8e255244deee784f,2024-04-30,CHIMUR TO WARORA,Ongoing,General,Unknown Agency,,0,4.0,-0.9047619047619048,42.0,-38.0,-90.47619047619048,,1,,,,False,False,0,0,,,,1,0.0,,1,-61.0,0.0,Unknown State,48.0,,1,0.5192819497148872,1,0.8986337724450527,2,0.9257078060828065,0.039072261072261,0.0352199328449328,0.9257078060828065
8e4fddae44381425,2024-04-30,NH-167 HAGARI – JADERCELA SECTION,Ongoing,General,Unknown Agency,,0,305.12,10.0,12.0,293.12,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,7.0,0.0,Unknown State,35.0,,1,0.5100560605320579,1,0.5659391175250764,2,0.6095755151711036,0.2923102657146776,0.0981142191142191,0.6095755151711036
8e6089d6961ac3a8,2024-04-30,"SHRAVASTI,BALRAMPUR,",Ongoing,General,Unknown Agency,,0,3207.0,10.0,12.0,3195.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,74.0,0.0,-,90.0,,0,0.4450931887249167,0,0.3156229537738708,0,0.3636257827140178,0.3636257827140178,0.350488233988234,0.2858859832977479
8ec58f0c01a7d7c6,2024-04-30,CHOTTAUDEPUR-DHAR(NL),Ongoing,General,Indian Railways (NL),,0,9.0,-0.9955533596837944,2024.0,-2015.0,-99.55533596837944,,1,,,,False,False,0,0,,,,1,0.0,,1,32.0,0.0,Unknown State,224.0,,0,0.4245125580925444,1,0.8382553445973551,2,0.8379405072052133,0.0933156426906426,0.0687438501041442,0.8379405072052133
8ec9d7af5410c71b,2024-04-30,JUNAGARH -VISAVADAR (42.28) KM,Ongoing,General,Unknown Agency,,0,3.0,0.0,3.0,0.0,0.0,,1,,,,False,False,0,0,,,,1,0.0,,1,32.0,0.0,Unknown State,9.0,,1,0.5038659489207212,1,0.8801422091447161,2,0.938813492063492,0.0603531746031746,0.0008333333333333,0.938813492063492
8f0a4b2f91091fb6,2024-04-30,CHENNAI METRO RAIL LTD (PHASE 1 EXT),Ongoing,General,Unknown Agency,,0,301.0,0.6246559075943217,185.27,115.73,62.46559075943217,,1,,,,False,False,0,0,,,,1,0.0,,2,-38.0,0.0,Unknown State,21.0,,1,0.5209065715620876,1,0.5839588354144742,2,0.7178354594751652,0.2177089781133898,0.0644555624114447,0.7178354594751652
8f1c95ec1c202a43,2024-04-30,IMPROVEMENTS FRO,Ongoing,General,Unknown Agency,,0,4.0,1.0,2.0,2.0,100.0,,1,,,,False,False,0,0,,,,1,0.0,,1,3.0,0.0,Unknown State,87.0,,1,0.4731339590427244,1,0.8695964893283363,2,0.9238093018093017,0.0512706737706737,0.0249200244200244,0.9238093018093017
8f2429076288505d,2024-04-30,DEVIHALLI -HASSAN SECTION,Ongoing,General,Unknown Agency,,0,3.0,-0.9985177865612648,2024.0,-2021.0,-99.85177865612648,,0,,,,False,False,0,0,,,,1,0.0,,1,11.0,0.0,Unknown State,0.0,,1,0.5374979103543892,1,0.8517543090866795,2,0.7598514157411215,0.1710080613830614,0.069140522875817,0.7598514157411215
8f46502abbda6d29,2024-04-30,SHOULDERS RIGID PAVEMENT FROM DESI,Ongoing,General,Unknown Agency,,0,411.4,10.0,12.0,399.4,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,1.0,0.0,Unknown State,29.0,,1,0.5111036806868903,1,0.5100822981112753,2,0.639465536097889,0.3075304956481426,0.0530039682539682,0.639465536097889
8f49a1aee37551c4,2024-04-30,ON HAM MODE IN THE STATE OF,Ongoing,General,Unknown Agency,,0,457.72,10.0,3.0,454.72,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,2.0,0.0,Unknown State,27.0,,1,0.513702698159542,0,0.4348038221160948,2,0.5341788725979905,0.3850606517665341,0.0807604756354756,0.5341788725979905
8f62fd1a9cf603f6,2024-04-30,AHMADPUR TO PIMPLA,Ongoing,General,Unknown Agency,,0,12.0,1.0,6.0,6.0,100.0,,1,,,,False,False,0,0,,,,1,0.0,,1,-4.0,0.0,Unknown State,54.0,,1,0.507315671718483,1,0.8625911710149335,2,0.9114389964610552,0.0586959241738653,0.0298650793650793,0.9114389964610552
8f637ecbf52405be,2024-04-30,LINE (93 KM),Ongoing,General,Unknown Agency,,0,1614.59,10.0,3.0,1611.59,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,20.0,0.0,Unknown State,129.0,,1,0.4576242344961254,0,0.2966548745756031,2,0.6219711677211677,0.3081829004329004,0.0698459318459318,0.6219711677211677
8f865257cfdf7263,2024-04-30,CGD PROJECT AT SALEM DISTRICT,Ongoing,General,Unknown Agency,,0,303.0,10.0,6.0,297.0,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,71.0,0.0,Unknown State,129.0,,0,0.4349475881999048,1,0.578925778650748,2,0.585864357864358,0.3729411976911975,0.0411944444444444,0.585864357864358
8f8ed5d4750f0e7a,2024-04-30,BURHWAL - GONDA - 3RD RUNNING LINE.,Ongoing,General,Unknown Agency,,0,1177.96,10.0,4.0,1173.96,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,3,11.0,0.0,Unknown State,107.0,,1,0.4706024161349427,0,0.2993215412422698,2,0.4930480271362625,0.378867511573394,0.1280844612903436,0.4930480271362625
8fd4203578e5f3da,2024-04-30,RAJASTHA,Ongoing,General,Unknown Agency,,0,179.29,10.0,5.0,174.29,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,-4.0,0.0,Unknown State,31.0,,1,0.5099217957896598,1,0.6684169700241176,2,0.7315909621424326,0.2332429082355553,0.0351661296220119,0.7315909621424326
90811b289ddb2e99,2024-04-30,ON NH43 (NEW NH26) FROM 537/6 TO 552/0 (RAIPUR-V,Ongoing,General,Unknown Agency,,0,11.0,-0.9886363636363636,968.0,-957.0,-98.86363636363636,,1,,,,False,False,0,0,,,,1,0.0,,1,-17.0,0.0,Unknown State,72.0,,1,0.4735876099174129,1,0.8777896472906133,2,0.9291803335553336,0.0196601731601731,0.0511594932844932,0.9291803335553336
908512af8bdc6922,2024-04-30,JEYPORE NABARANGPUR NEWLINE,Ongoing,General,Unknown Agency,,0,190.9,10.0,8.0,182.9,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,51.0,0.0,Unknown State,71.0,,0,0.4384950607133264,1,0.6582858969233056,2,0.7763072483072481,0.2024427516927517,0.02125,0.7763072483072481
90fdd7c1ab603dba,2024-04-30,KRISHNANAGAR),Ongoing,General,Unknown Agency,,0,3.0,-0.9980940279542568,1574.0,-1571.0,-99.80940279542568,,0,,,,False,False,0,0,,,,1,0.0,,1,23.0,0.0,Unknown State,128.0,,0,0.4488678452514411,1,0.8725157015786305,2,0.7952282382650029,0.1767888557520909,0.0279829059829059,0.7952282382650029
91138edb1da78828,2024-04-30,TO 180,Ongoing,General,Unknown Agency,,0,172.98,10.0,9.0,163.98,1000.0,,1,,,,False,False,0,0,,,,1,0.0,,2,8.0,0.0,Unknown State,27.0,,1,0.5155662039987492,1,0.6655152777602079,2,0.7126598303657126,0.2401650947092123,0.0471750749250749,0.7126598303657126
